player_id,player_name,team,event_name,x,y,sector,posicion_evento,sector_en_posicion,sector_en_vecino,game_date,match,outcome
900001,Player_001,Demo Club Norte,Key pass,52.01,20.93,C6,AMF,False,False,2023-12-20,Demo Club Norte v Demo Club Sur,0
900001,Player_001,Demo Club Norte,Key pass,86.71,69.08,C19,AMF,False,True,2023-12-20,Demo Club Norte v Demo Club Atlántico,1
900001,Player_001,Demo Club Norte,Take on,53.61,67.11,C18,AMF,False,False,2023-11-24,Demo Club Norte v Demo Club Sur,1
900001,Player_001,Demo Club Norte,Take on,18.03,3.12,C1,AMF,False,False,2024-04-28,Demo Club Norte v Demo Club Mediterráneo,1
900001,Player_001,Demo Club Norte,Take on,41.9,61.87,C14,AMF,True,False,2023-10-29,Demo Club Norte v Demo Club Interior,0
900001,Player_001,Demo Club Norte,Take on,32.48,52.61,C14,AMF,True,False,2023-11-24,Demo Club Norte v Demo Club Atlántico,1
900001,Player_001,Demo Club Norte,Foul commit,21.07,73.32,C17,AMF,False,True,2023-09-07,Demo Club Norte v Demo Club Sur,1
900001,Player_001,Demo Club Norte,Foul commit,44.0,35.08,C10,AMF,False,False,2023-09-07,Demo Club Norte v Demo Club Sur,1
900001,Player_001,Demo Club Norte,Foul commit,105.0,33.26,C12,AMF,True,False,2024-04-02,Demo Club Norte v Demo Club Atlántico,0
900001,Player_001,Demo Club Norte,Foul commit,92.75,43.07,C12,AMF,True,False,2024-05-25,Demo Club Norte v Demo Club Interior,1
900001,Player_001,Demo Club Norte,Foul Won,99.55,45.36,C12,AMF,True,False,2024-05-25,Demo Club Norte v Demo Club Sur,1
900001,Player_001,Demo Club Norte,Foul Won,105.47,40.41,C12,AMF,True,False,2023-10-03,Demo Club Norte v Demo Club Mediterráneo,1
900001,Player_001,Demo Club Norte,Tackle,56.28,46.69,C10,AMF,False,False,2023-10-03,Demo Club Norte v Demo Club Sur,1
900001,Player_001,Demo Club Norte,Tackle,110.48,44.68,C12,AMF,True,False,2023-08-12,Demo Club Norte v Demo Club Interior,1
900001,Player_001,Demo Club Norte,Tackle,10.24,53.65,C13,AMF,True,False,2024-01-15,Demo Club Norte v Demo Club Capital,1
900001,Player_001,Demo Club Norte,Tackle,47.44,49.49,C14,AMF,True,False,2023-10-03,Demo Club Norte v Demo Club Atlántico,1
900001,Player_001,Demo Club Norte,Tackle,108.96,45.18,C12,AMF,True,False,2024-04-02,Demo Club Norte v Demo Club Interior,0
900001,Player_001,Demo Club Norte,Defensive reading,55.64,56.26,C14,AMF,True,False,2024-02-10,Demo Club Norte v Demo Club Interior,1
900001,Player_001,Demo Club Norte,Defensive reading,115.49,46.47,C12,AMF,True,False,2023-10-03,Demo Club Norte v Demo Club Atlántico,1
900001,Player_001,Demo Club Norte,Clearance,117.58,38.77,C12,AMF,True,False,2024-04-28,Demo Club Norte v Demo Club Sur,1
900001,Player_001,Demo Club Norte,Clearance,113.83,39.69,C12,AMF,True,False,2024-03-07,Demo Club Norte v Demo Club Mediterráneo,1
900001,Player_001,Demo Club Norte,Clearance,20.91,53.78,C13,AMF,True,False,2023-11-24,Demo Club Norte v Demo Club Sur,0
900001,Player_001,Demo Club Norte,Shot,24.58,59.3,C13,AMF,True,False,2024-02-10,Demo Club Norte v Demo Club Sur,0
900001,Player_001,Demo Club Norte,Shot,31.19,58.9,C14,AMF,True,False,2023-09-07,Demo Club Norte v Demo Club Interior,1
900001,Player_001,Demo Club Norte,Aerial,98.97,38.1,C12,AMF,True,False,2023-09-07,Demo Club Norte v Demo Club Atlántico,1
900001,Player_001,Demo Club Norte,Aerial,49.31,72.95,C18,AMF,False,True,2024-04-28,Demo Club Norte v Demo Club Interior,1
900001,Player_001,Demo Club Norte,Aerial,55.21,59.73,C14,AMF,True,False,2023-08-12,Demo Club Norte v Demo Club Atlántico,1
900001,Player_001,Demo Club Norte,Aerial,115.29,41.56,C12,AMF,True,False,2023-12-20,Demo Club Norte v Demo Club Interior,0
900001,Player_001,Demo Club Norte,Aerial,116.57,62.37,C16,AMF,False,False,2023-10-03,Demo Club Norte v Demo Club Sur,0
900001,Player_001,Demo Club Norte,Ball recovery,17.94,51.42,C13,AMF,True,False,2023-10-29,Demo Club Norte v Demo Club Sur,1
900001,Player_001,Demo Club Norte,Ball recovery,25.72,54.17,C13,AMF,True,False,2024-03-07,Demo Club Norte v Demo Club Mediterráneo,0
900001,Player_001,Demo Club Norte,Ball recovery,40.57,58.74,C14,AMF,True,False,2024-02-10,Demo Club Norte v Demo Club Atlántico,0
900001,Player_001,Demo Club Norte,Turnover,62.25,50.86,C15,AMF,False,False,2024-04-02,Demo Club Norte v Demo Club Interior,1
900001,Player_001,Demo Club Norte,Turnover,46.35,59.81,C14,AMF,True,False,2024-05-25,Demo Club Norte v Demo Club Mediterráneo,1
900001,Player_001,Demo Club Norte,Turnover,84.74,1.31,C3,AMF,False,False,2024-04-28,Demo Club Norte v Demo Club Atlántico,1
900001,Player_001,Demo Club Norte,Turnover,98.59,39.64,C12,AMF,True,False,2023-10-03,Demo Club Norte v Demo Club Atlántico,0
900002,Player_002,Demo Club Capital,Pass,38.78,71.8,C18,CMF,False,False,2023-08-12,Demo Club Capital v Demo Club Interior,0
900002,Player_002,Demo Club Capital,Pass,63.19,45.63,C11,CMF,True,False,2023-10-29,Demo Club Capital v Demo Club Interior,0
900002,Player_002,Demo Club Capital,Pass,85.19,66.23,C19,CMF,False,False,2023-09-07,Demo Club Capital v Demo Club Mediterráneo,1
900002,Player_002,Demo Club Capital,Pass,31.01,11.5,C2,CMF,False,False,2024-04-28,Demo Club Capital v Demo Club Mediterráneo,0
900002,Player_002,Demo Club Capital,Long ball,56.09,51.34,C14,CMF,True,False,2023-10-03,Demo Club Capital v Demo Club Atlántico,0
900002,Player_002,Demo Club Capital,Long ball,71.48,45.98,C11,CMF,True,False,2023-09-07,Demo Club Capital v Demo Club Sur,0
900002,Player_002,Demo Club Capital,Long ball,13.85,5.46,C1,CMF,False,False,2024-04-28,Demo Club Capital v Demo Club Mediterráneo,1
900002,Player_002,Demo Club Capital,Long ball,82.62,49.34,C15,CMF,True,False,2024-03-07,Demo Club Capital v Demo Club Sur,1
900002,Player_002,Demo Club Capital,Long ball,79.63,62.4,C15,CMF,True,False,2023-11-24,Demo Club Capital v Demo Club Sur,1
900002,Player_002,Demo Club Capital,Long ball,96.19,33.96,C12,CMF,True,False,2023-10-29,Demo Club Capital v Demo Club Atlántico,0
900002,Player_002,Demo Club Capital,Wide ball,105.13,39.04,C12,CMF,True,False,2024-04-28,Demo Club Capital v Demo Club Mediterráneo,0
900002,Player_002,Demo Club Capital,Wide ball,38.7,56.54,C14,CMF,True,False,2023-10-03,Demo Club Capital v Demo Club Sur,0
900002,Player_002,Demo Club Capital,Wide ball,5.49,73.96,C17,CMF,False,False,2024-01-15,Demo Club Capital v Demo Club Interior,1
900002,Player_002,Demo Club Capital,Through ball,37.65,43.17,C10,CMF,False,False,2023-09-07,Demo Club Capital v Demo Club Mediterráneo,0
900002,Player_002,Demo Club Capital,Through ball,82.79,59.42,C15,CMF,True,False,2023-10-29,Demo Club Capital v Demo Club Interior,1
900002,Player_002,Demo Club Capital,Through ball,51.92,56.1,C14,CMF,True,False,2023-08-12,Demo Club Capital v Demo Club Norte,1
900002,Player_002,Demo Club Capital,Through ball,71.15,52.67,C15,CMF,True,False,2024-05-25,Demo Club Capital v Demo Club Sur,1
900002,Player_002,Demo Club Capital,Through ball,12.12,33.74,C9,CMF,False,True,2024-03-07,Demo Club Capital v Demo Club Sur,1
900002,Player_002,Demo Club Capital,Through ball,69.14,18.66,C7,CMF,False,False,2024-05-25,Demo Club Capital v Demo Club Norte,1
900002,Player_002,Demo Club Capital,Progressive pass,34.05,46.33,C10,CMF,False,False,2024-05-25,Demo Club Capital v Demo Club Interior,1
900002,Player_002,Demo Club Capital,Progressive pass,63.56,45.26,C11,CMF,True,False,2024-03-07,Demo Club Capital v Demo Club Interior,1
900002,Player_002,Demo Club Capital,Progressive pass,35.38,61.13,C14,CMF,True,False,2023-10-03,Demo Club Capital v Demo Club Interior,1
900002,Player_002,Demo Club Capital,Progressive pass,113.15,34.3,C12,CMF,True,False,2023-12-20,Demo Club Capital v Demo Club Norte,0
900002,Player_002,Demo Club Capital,Progressive pass,67.22,59.17,C15,CMF,True,False,2023-10-29,Demo Club Capital v Demo Club Mediterráneo,1
900002,Player_002,Demo Club Capital,Progressive pass,110.26,33.4,C12,CMF,True,False,2023-11-24,Demo Club Capital v Demo Club Interior,1
900002,Player_002,Demo Club Capital,Key pass,93.08,42.54,C12,CMF,True,False,2023-08-12,Demo Club Capital v Demo Club Interior,1
900002,Player_002,Demo Club Capital,Key pass,71.17,70.17,C19,CMF,False,False,2024-01-15,Demo Club Capital v Demo Club Sur,0
900002,Player_002,Demo Club Capital,Key pass,78.41,51.71,C15,CMF,True,False,2024-04-28,Demo Club Capital v Demo Club Atlántico,0
900002,Player_002,Demo Club Capital,Key pass,27.27,65.29,C17,CMF,False,False,2023-11-24,Demo Club Capital v Demo Club Norte,1
900002,Player_002,Demo Club Capital,Key pass,28.31,9.24,C1,CMF,False,False,2024-03-07,Demo Club Capital v Demo Club Norte,1
900002,Player_002,Demo Club Capital,Take on,110.83,40.96,C12,CMF,True,False,2024-02-10,Demo Club Capital v Demo Club Sur,1
900002,Player_002,Demo Club Capital,Take on,41.54,69.65,C18,CMF,False,False,2023-12-20,Demo Club Capital v Demo Club Mediterráneo,1
900002,Player_002,Demo Club Capital,Take on,61.07,19.69,C7,CMF,False,False,2023-10-29,Demo Club Capital v Demo Club Mediterráneo,1
900002,Player_002,Demo Club Capital,Foul commit,49.82,54.09,C14,CMF,True,False,2024-04-28,Demo Club Capital v Demo Club Mediterráneo,1
900002,Player_002,Demo Club Capital,Foul commit,32.16,57.07,C14,CMF,True,False,2024-03-07,Demo Club Capital v Demo Club Sur,1
900002,Player_002,Demo Club Capital,Foul commit,81.04,42.52,C11,CMF,True,False,2024-04-28,Demo Club Capital v Demo Club Interior,1
900002,Player_002,Demo Club Capital,Foul commit,104.57,37.78,C12,CMF,True,False,2024-05-25,Demo Club Capital v Demo Club Norte,0
900002,Player_002,Demo Club Capital,Foul Won,109.6,42.25,C12,CMF,True,False,2023-12-20,Demo Club Capital v Demo Club Atlántico,0
900002,Player_002,Demo Club Capital,Foul Won,11.71,69.67,C17,CMF,False,False,2024-01-15,Demo Club Capital v Demo Club Sur,1
900002,Player_002,Demo Club Capital,Foul Won,72.07,37.23,C11,CMF,True,False,2023-12-20,Demo Club Capital v Demo Club Interior,1
900002,Player_002,Demo Club Capital,Tackle,23.52,51.51,C13,CMF,False,True,2023-09-07,Demo Club Capital v Demo Club Mediterráneo,1
900002,Player_002,Demo Club Capital,Tackle,48.25,69.88,C18,CMF,False,False,2024-03-07,Demo Club Capital v Demo Club Sur,0
900002,Player_002,Demo Club Capital,Defensive reading,44.16,40.3,C10,CMF,False,True,2024-04-02,Demo Club Capital v Demo Club Sur,0
900002,Player_002,Demo Club Capital,Defensive reading,62.15,38.16,C11,CMF,True,False,2024-04-02,Demo Club Capital v Demo Club Interior,0
900002,Player_002,Demo Club Capital,Defensive reading,12.68,77.33,C17,CMF,False,False,2023-08-12,Demo Club Capital v Demo Club Sur,1
900002,Player_002,Demo Club Capital,Defensive reading,87.67,13.35,C3,CMF,False,True,2024-04-28,Demo Club Capital v Demo Club Atlántico,0
900002,Player_002,Demo Club Capital,Defensive reading,104.5,35.68,C12,CMF,True,False,2024-05-25,Demo Club Capital v Demo Club Atlántico,1
900002,Player_002,Demo Club Capital,Defensive reading,91.75,42.44,C12,CMF,True,False,2023-11-24,Demo Club Capital v Demo Club Interior,0
900002,Player_002,Demo Club Capital,Clearance,105.68,40.08,C12,CMF,True,False,2024-01-15,Demo Club Capital v Demo Club Norte,0
900002,Player_002,Demo Club Capital,Clearance,10.92,57.9,C13,CMF,False,False,2023-09-07,Demo Club Capital v Demo Club Norte,1
900002,Player_002,Demo Club Capital,Clearance,33.86,34.44,C10,CMF,False,False,2024-02-10,Demo Club Capital v Demo Club Mediterráneo,1
900002,Player_002,Demo Club Capital,Shot,55.81,56.32,C14,CMF,True,False,2023-10-29,Demo Club Capital v Demo Club Mediterráneo,0
900002,Player_002,Demo Club Capital,Shot,87.05,49.02,C15,CMF,True,False,2024-02-10,Demo Club Capital v Demo Club Mediterráneo,0
900002,Player_002,Demo Club Capital,Shot,115.43,44.85,C12,CMF,True,False,2023-09-07,Demo Club Capital v Demo Club Mediterráneo,0
900002,Player_002,Demo Club Capital,Shot,114.17,44.33,C12,CMF,True,False,2024-01-15,Demo Club Capital v Demo Club Sur,0
900002,Player_002,Demo Club Capital,Shot,86.77,1.7,C3,CMF,False,True,2024-05-25,Demo Club Capital v Demo Club Atlántico,1
900002,Player_002,Demo Club Capital,Shot,39.84,59.58,C14,CMF,True,False,2023-11-24,Demo Club Capital v Demo Club Interior,1
900002,Player_002,Demo Club Capital,Aerial,46.83,69.16,C18,CMF,False,False,2023-12-20,Demo Club Capital v Demo Club Norte,0
900002,Player_002,Demo Club Capital,Aerial,11.68,50.37,C13,CMF,False,False,2023-09-07,Demo Club Capital v Demo Club Norte,1
900002,Player_002,Demo Club Capital,Aerial,92.19,42.0,C12,CMF,True,False,2023-11-24,Demo Club Capital v Demo Club Sur,0
900002,Player_002,Demo Club Capital,Aerial,65.41,45.67,C11,CMF,True,False,2023-09-07,Demo Club Capital v Demo Club Sur,0
900002,Player_002,Demo Club Capital,Ball recovery,102.58,43.46,C12,CMF,True,False,2023-10-03,Demo Club Capital v Demo Club Mediterráneo,1
900002,Player_002,Demo Club Capital,Ball recovery,65.27,38.76,C11,CMF,True,False,2023-11-24,Demo Club Capital v Demo Club Atlántico,1
900002,Player_002,Demo Club Capital,Ball recovery,92.65,45.04,C12,CMF,True,False,2023-10-29,Demo Club Capital v Demo Club Sur,1
900002,Player_002,Demo Club Capital,Ball recovery,61.86,57.97,C15,CMF,True,False,2023-10-29,Demo Club Capital v Demo Club Sur,1
900002,Player_002,Demo Club Capital,Turnover,67.89,37.84,C11,CMF,True,False,2023-10-29,Demo Club Capital v Demo Club Interior,1
900002,Player_002,Demo Club Capital,Turnover,83.98,2.54,C3,CMF,False,False,2024-04-02,Demo Club Capital v Demo Club Mediterráneo,1
900003,Player_003,Demo Club Mediterráneo,Pass,45.25,57.85,C14,CMF,True,False,2023-10-29,Demo Club Mediterráneo v Demo Club Sur,1
900003,Player_003,Demo Club Mediterráneo,Pass,57.18,17.43,C6,CMF,False,False,2023-08-12,Demo Club Mediterráneo v Demo Club Interior,0
900003,Player_003,Demo Club Mediterráneo,Pass,62.8,29.9,C7,CMF,False,False,2023-09-07,Demo Club Mediterráneo v Demo Club Atlántico,0
900003,Player_003,Demo Club Mediterráneo,Pass,21.64,58.14,C13,CMF,False,False,2024-04-02,Demo Club Mediterráneo v Demo Club Capital,1
900003,Player_003,Demo Club Mediterráneo,Long ball,37.7,59.17,C14,CMF,True,False,2023-10-03,Demo Club Mediterráneo v Demo Club Sur,1
900003,Player_003,Demo Club Mediterráneo,Long ball,73.53,46.27,C11,CMF,True,False,2023-10-29,Demo Club Mediterráneo v Demo Club Capital,0
900003,Player_003,Demo Club Mediterráneo,Wide ball,23.08,43.96,C9,CMF,False,False,2023-10-29,Demo Club Mediterráneo v Demo Club Capital,1
900003,Player_003,Demo Club Mediterráneo,Wide ball,93.51,41.03,C12,CMF,True,False,2023-09-07,Demo Club Mediterráneo v Demo Club Capital,0
900003,Player_003,Demo Club Mediterráneo,Wide ball,24.99,27.05,C5,CMF,False,False,2023-10-03,Demo Club Mediterráneo v Demo Club Capital,1
900003,Player_003,Demo Club Mediterráneo,Wide ball,75.54,33.22,C11,CMF,True,False,2023-12-20,Demo Club Mediterráneo v Demo Club Sur,0
900003,Player_003,Demo Club Mediterráneo,Through ball,73.52,39.61,C11,CMF,True,False,2024-04-02,Demo Club Mediterráneo v Demo Club Sur,1
900003,Player_003,Demo Club Mediterráneo,Through ball,17.0,70.79,C17,CMF,False,False,2023-10-29,Demo Club Mediterráneo v Demo Club Sur,0
900003,Player_003,Demo Club Mediterráneo,Progressive pass,108.7,33.43,C12,CMF,True,False,2024-03-07,Demo Club Mediterráneo v Demo Club Interior,1
900003,Player_003,Demo Club Mediterráneo,Progressive pass,25.74,61.42,C13,CMF,False,False,2024-03-07,Demo Club Mediterráneo v Demo Club Capital,0
900003,Player_003,Demo Club Mediterráneo,Key pass,115.93,41.74,C12,CMF,True,False,2024-04-28,Demo Club Mediterráneo v Demo Club Sur,0
900003,Player_003,Demo Club Mediterráneo,Key pass,95.31,44.7,C12,CMF,True,False,2023-10-03,Demo Club Mediterráneo v Demo Club Atlántico,1
900003,Player_003,Demo Club Mediterráneo,Key pass,56.38,78.32,C18,CMF,False,True,2024-04-02,Demo Club Mediterráneo v Demo Club Interior,1
900003,Player_003,Demo Club Mediterráneo,Key pass,109.71,34.53,C12,CMF,True,False,2023-08-12,Demo Club Mediterráneo v Demo Club Atlántico,1
900003,Player_003,Demo Club Mediterráneo,Key pass,98.68,36.4,C12,CMF,True,False,2024-04-28,Demo Club Mediterráneo v Demo Club Interior,1
900003,Player_003,Demo Club Mediterráneo,Key pass,113.68,54.12,C16,CMF,False,False,2024-04-28,Demo Club Mediterráneo v Demo Club Norte,1
900003,Player_003,Demo Club Mediterráneo,Take on,64.68,78.88,C19,CMF,False,True,2024-04-28,Demo Club Mediterráneo v Demo Club Norte,1
900003,Player_003,Demo Club Mediterráneo,Take on,65.01,50.49,C15,CMF,True,False,2023-12-20,Demo Club Mediterráneo v Demo Club Capital,1
900003,Player_003,Demo Club Mediterráneo,Take on,21.93,44.06,C9,CMF,False,False,2024-05-25,Demo Club Mediterráneo v Demo Club Capital,1
900003,Player_003,Demo Club Mediterráneo,Take on,95.94,28.73,C8,CMF,False,True,2024-05-25,Demo Club Mediterráneo v Demo Club Capital,1
900003,Player_003,Demo Club Mediterráneo,Foul commit,61.5,62.51,C15,CMF,True,False,2024-04-02,Demo Club Mediterráneo v Demo Club Interior,1
900003,Player_003,Demo Club Mediterráneo,Foul commit,70.8,43.98,C11,CMF,True,False,2023-10-03,Demo Club Mediterráneo v Demo Club Atlántico,1
900003,Player_003,Demo Club Mediterráneo,Foul commit,79.77,44.24,C11,CMF,True,False,2023-12-20,Demo Club Mediterráneo v Demo Club Sur,1
900003,Player_003,Demo Club Mediterráneo,Foul commit,55.05,7.66,C2,CMF,False,False,2023-10-29,Demo Club Mediterráneo v Demo Club Norte,0
900003,Player_003,Demo Club Mediterráneo,Foul Won,14.33,37.69,C9,CMF,False,False,2023-11-24,Demo Club Mediterráneo v Demo Club Capital,0
900003,Player_003,Demo Club Mediterráneo,Foul Won,70.7,57.23,C15,CMF,True,False,2024-02-10,Demo Club Mediterráneo v Demo Club Sur,1
900003,Player_003,Demo Club Mediterráneo,Foul Won,72.31,61.86,C15,CMF,True,False,2024-04-28,Demo Club Mediterráneo v Demo Club Atlántico,1
900003,Player_003,Demo Club Mediterráneo,Foul Won,22.12,38.43,C9,CMF,False,False,2024-01-15,Demo Club Mediterráneo v Demo Club Capital,0
900003,Player_003,Demo Club Mediterráneo,Tackle,67.27,56.87,C15,CMF,True,False,2023-11-24,Demo Club Mediterráneo v Demo Club Norte,1
900003,Player_003,Demo Club Mediterráneo,Tackle,44.91,2.1,C2,CMF,False,True,2023-08-12,Demo Club Mediterráneo v Demo Club Atlántico,1
900003,Player_003,Demo Club Mediterráneo,Tackle,84.65,54.43,C15,CMF,True,False,2024-05-25,Demo Club Mediterráneo v Demo Club Atlántico,1
900003,Player_003,Demo Club Mediterráneo,Tackle,62.33,55.13,C15,CMF,True,False,2024-05-25,Demo Club Mediterráneo v Demo Club Sur,1
900003,Player_003,Demo Club Mediterráneo,Defensive reading,81.46,57.48,C15,CMF,True,False,2023-10-29,Demo Club Mediterráneo v Demo Club Norte,1
900003,Player_003,Demo Club Mediterráneo,Defensive reading,44.3,78.66,C18,CMF,False,False,2024-02-10,Demo Club Mediterráneo v Demo Club Interior,1
900003,Player_003,Demo Club Mediterráneo,Defensive reading,36.47,51.31,C14,CMF,True,False,2023-08-12,Demo Club Mediterráneo v Demo Club Sur,0
900003,Player_003,Demo Club Mediterráneo,Defensive reading,109.61,35.02,C12,CMF,True,False,2023-10-03,Demo Club Mediterráneo v Demo Club Capital,1
900003,Player_003,Demo Club Mediterráneo,Defensive reading,66.5,43.04,C11,CMF,True,False,2024-04-02,Demo Club Mediterráneo v Demo Club Sur,1
900003,Player_003,Demo Club Mediterráneo,Defensive reading,97.05,6.66,C4,CMF,False,False,2023-10-03,Demo Club Mediterráneo v Demo Club Capital,1
900003,Player_003,Demo Club Mediterráneo,Clearance,47.19,38.9,C10,CMF,False,True,2024-02-10,Demo Club Mediterráneo v Demo Club Norte,1
900003,Player_003,Demo Club Mediterráneo,Clearance,32.97,57.0,C14,CMF,True,False,2024-04-02,Demo Club Mediterráneo v Demo Club Norte,0
900003,Player_003,Demo Club Mediterráneo,Clearance,9.95,3.79,C1,CMF,False,False,2024-03-07,Demo Club Mediterráneo v Demo Club Interior,0
900003,Player_003,Demo Club Mediterráneo,Clearance,83.48,62.4,C15,CMF,True,False,2023-10-03,Demo Club Mediterráneo v Demo Club Interior,1
900003,Player_003,Demo Club Mediterráneo,Clearance,48.7,59.27,C14,CMF,True,False,2024-05-25,Demo Club Mediterráneo v Demo Club Atlántico,0
900003,Player_003,Demo Club Mediterráneo,Clearance,86.72,43.16,C11,CMF,True,False,2023-11-24,Demo Club Mediterráneo v Demo Club Capital,0
900003,Player_003,Demo Club Mediterráneo,Shot,91.01,52.03,C16,CMF,False,False,2024-03-07,Demo Club Mediterráneo v Demo Club Interior,1
900003,Player_003,Demo Club Mediterráneo,Shot,109.29,43.58,C12,CMF,True,False,2024-02-10,Demo Club Mediterráneo v Demo Club Capital,1
900003,Player_003,Demo Club Mediterráneo,Aerial,63.72,58.01,C15,CMF,True,False,2023-12-20,Demo Club Mediterráneo v Demo Club Atlántico,1
900003,Player_003,Demo Club Mediterráneo,Aerial,7.06,67.99,C17,CMF,False,False,2023-10-03,Demo Club Mediterráneo v Demo Club Sur,1
900003,Player_003,Demo Club Mediterráneo,Aerial,80.68,78.28,C19,CMF,False,True,2023-09-07,Demo Club Mediterráneo v Demo Club Capital,1
900003,Player_003,Demo Club Mediterráneo,Aerial,19.26,18.36,C5,CMF,False,False,2023-08-12,Demo Club Mediterráneo v Demo Club Sur,1
900003,Player_003,Demo Club Mediterráneo,Aerial,96.39,77.1,C20,CMF,False,True,2023-08-12,Demo Club Mediterráneo v Demo Club Capital,0
900003,Player_003,Demo Club Mediterráneo,Aerial,62.4,1.59,C3,CMF,False,True,2024-04-02,Demo Club Mediterráneo v Demo Club Sur,1
900003,Player_003,Demo Club Mediterráneo,Ball recovery,104.25,70.47,C20,CMF,False,False,2024-04-02,Demo Club Mediterráneo v Demo Club Interior,1
900003,Player_003,Demo Club Mediterráneo,Ball recovery,57.17,55.31,C14,CMF,True,False,2024-03-07,Demo Club Mediterráneo v Demo Club Atlántico,1
900003,Player_003,Demo Club Mediterráneo,Turnover,85.1,34.17,C11,CMF,True,False,2024-04-28,Demo Club Mediterráneo v Demo Club Capital,0
900003,Player_003,Demo Club Mediterráneo,Turnover,74.12,62.86,C15,CMF,True,False,2024-05-25,Demo Club Mediterráneo v Demo Club Sur,1
900003,Player_003,Demo Club Mediterráneo,Turnover,80.66,8.08,C3,CMF,False,False,2023-12-20,Demo Club Mediterráneo v Demo Club Norte,1
900003,Player_003,Demo Club Mediterráneo,Turnover,19.49,71.2,C17,CMF,False,False,2023-08-12,Demo Club Mediterráneo v Demo Club Interior,0
900003,Player_003,Demo Club Mediterráneo,Turnover,39.58,56.03,C14,CMF,True,False,2024-05-25,Demo Club Mediterráneo v Demo Club Capital,1
900003,Player_003,Demo Club Mediterráneo,Turnover,96.03,65.45,C20,CMF,False,False,2024-05-25,Demo Club Mediterráneo v Demo Club Sur,0
900004,Player_004,Demo Club Atlántico,Pass,53.5,69.28,C18,CF,True,False,2024-04-28,Demo Club Atlántico v Demo Club Interior,1
900004,Player_004,Demo Club Atlántico,Pass,58.26,67.07,C18,CF,True,False,2023-10-03,Demo Club Atlántico v Demo Club Mediterráneo,0
900004,Player_004,Demo Club Atlántico,Pass,34.2,39.53,C10,CF,False,False,2023-10-29,Demo Club Atlántico v Demo Club Mediterráneo,0
900004,Player_004,Demo Club Atlántico,Pass,94.06,9.86,C4,CF,False,True,2024-04-02,Demo Club Atlántico v Demo Club Norte,1
900004,Player_004,Demo Club Atlántico,Pass,22.09,76.43,C17,CF,True,False,2024-05-25,Demo Club Atlántico v Demo Club Capital,1
900004,Player_004,Demo Club Atlántico,Pass,19.75,73.05,C17,CF,True,False,2024-03-07,Demo Club Atlántico v Demo Club Sur,1
900004,Player_004,Demo Club Atlántico,Long ball,33.04,54.65,C14,CF,False,False,2023-08-12,Demo Club Atlántico v Demo Club Capital,1
900004,Player_004,Demo Club Atlántico,Long ball,28.72,73.37,C17,CF,True,False,2024-04-02,Demo Club Atlántico v Demo Club Capital,1
900004,Player_004,Demo Club Atlántico,Long ball,32.19,74.42,C18,CF,True,False,2024-04-28,Demo Club Atlántico v Demo Club Sur,1
