player_id,foot,height,weight,market_value_eur,contract_years,age,rank,country_group,team_group_model,team_points_1a,minutes_2324,minutes_variation,risk_load_excess,risk_hist_excess,primary_position,primary_position_share,secondary_position,secondary_position_share,n_posiciones,versatilidad_posicional,perfil_posicional,linea_principal,linea_secundaria,primary_role,secondary_role,secondary_role_position,polivalencia_global,player_name,team,offensive_impact,expected_offensive_impact,xg90,xa90,npg_minus_xg90,shots_on_target90,shot_quality,goal_conversion,finishing_ratio,box_threat,remates90,goles90,creativity_index,assist_chain90,chance_creation,assist_involvement,movement_threat,key_passes90,assist90,passes_completed90,forward_passes_completed90,long_passes_completed90,final_third_passes_completed90,deep_passes_completed90,progressive_passes_completed90,progressive_passing_ratio,verticality,final_third_ratio,progressive_passes90,progression_index,progression_eff,deep_progression,box_progression,dribbles_completed90,attacking_duels_won90,offensive_duel_proxy,penetration,involvement,centrality,box_presence,foul_draw_rate,crosses_completed90,crossing_threat,defensive_duels_won90,aerial_duels_won90,def_activity,discipline_penalty,clean_defense,def_activity_per_foul,defensive_impact,defense_global,area_raw,ataque_score_posicion_principal,creacion_score_posicion_principal,pase_score_posicion_principal,progresion_regate_score_posicion_principal,participacion_score_posicion_principal,defensa_score_posicion_principal,ataque_score_rol_principal,creacion_score_rol_principal,pase_score_rol_principal,progresion_regate_score_rol_principal,participacion_score_rol_principal,defensa_score_rol_principal,primary_role_code,secondary_role_code,market_value_mill,skill_minutes,distance_p90,m_per_min_p90,running_distance_p90,hsr_distance_p90,sprint_distance_p90,hi_distance_p90,high_acc_count_p90,high_dec_count_p90,explosive_acc_to_sprint_p90,psv99,team_name,birthday,nationality,lesionado,incidencia,duracion_mediana,critical_injury,gravedad,recurrence,reincidencia,muscle_share,age_hist,diversity,dias_desde_ultima_lesion,dias_baja_acumulados,sd_dias_baja,media_gravedad,split_hist,prob_lesion_lasso,percentil_riesgo_lasso,grupo_riesgo_lasso,pred_lesion_lasso,p_hist,p_basal_hist,exceso_riesgo_hist,exceso_riesgo_hist_pos,split_jugador,n_ventanas_modelo,fecha_ultima_ventana,lesion_observada_jugador,suma_prob_ventanas,lesiones_esperadas,prob_lesion_temporada,prob_lesion_media,prob_lesion_ultima,prob_lesion_reciente,prob_lesion_p90,prob_lesion_max,n_episodios_observados,prob_lesion_temporada_basal_exposicion,risk_load_excess_src,penalizacion_lesion_pct_load,split,pred_iso_mill,pred_raw_mill,diff_iso_mill,diff_raw_mill,ratio_iso,ratio_raw,abs_error_iso_mill,abs_pct_error_iso,market_signal,team_group_table,posicion_final,team_points_2324,uefa_classification,puntos_en_1a,injured_2324_hist,injured_2324_load,risk_hist_pct,risk_load_pct,error_label,value_band
900011,ambidiestro,176,63,7500000.0,3.0,23,44.0,África subsahariana,champions,81,1303,1179,0.0017250377895207533,0.0,CB,0.854,,,1,0.031,especialista,DEF,,Sweeper,,,baja,Player_011,Demo Club Sur,0.342,0.241,0.193,0.104,0.062,0.672,0.133,0.176,1.049,0.145,1.446,0.255,0.065,1.244,0.06,0.297,0.124,0.778,0.082,42.713,13.068,5.666,4.095,2.494,3.802,0.089,0.306,0.07,3.965,0.176,0.245,0.223,0.315,1.325,1.232,0.19,0.058,0.607,0.581,0.28,0.482,0.055,0.341,7.912,5.437,1.191,0.152,1.24,1.446,1.114,1.143,0.453,21.426671833520626,45.87560644803354,51.178186517370825,45.935663750924945,69.42361379439467,46.101531597668696,16.345477072749993,38.281366072769956,56.38108430679428,58.749707673950915,46.71049773644195,61.964988126802886,CB_3,,7.5,1287.6749434876167,9805.33,96.99,1014.58,445.25,134.66,823.48,4.03,6.78,2.68,27.35,Demo Club Sur,2001-01-05,Demo Portugal,X1,3.869,10.0,0,4,0,0,0.784,23,1,473,220,17.325,3.403,test,0.4732880304624269,64.08,Bajo,X1,0.4732880304624269,0.49,0.0,0.0,train,8.0,2024-05-25,0.0,0.2046,0.12,0.17919550558838784,0.0996,0.093,0.1528,0.1871,0.3128,2.0,0.1775,0.0017250377895207533,0.0007,valid,6.8235,6.5825,-0.6765,-0.9175,0.9098,0.8777,0.6765,0.0902,Ajustado,champions,11,81,champions,81,True,False,0.0,0.17250377895207533,Ajustado,5-15 M€
900012,ambidiestro,170,68,15710000.0,4.0,32,29.0,Sudamérica exportadora,europa,65,2314,344,0.0031617267346157594,0.0,CB,0.949,,,1,0.116,principal_clara,DEF,,Sweeper,,,baja,Player_012,Demo Club Interior,0.021,0.478,0.328,0.074,-0.006,0.294,0.35,0.45,0.852,0.0,0.707,0.322,0.269,2.028,0.432,0.244,0.219,0.593,0.052,34.792,13.44,8.694,0.0,0.611,1.674,0.048,0.386,0.086,1.768,0.318,0.25,0.246,0.192,0.699,0.974,0.342,0.163,0.7,0.37,0.149,0.606,0.407,0.0,6.963,4.55,1.455,0.05,0.656,0.438,0.811,1.488,0.635,18.13649553291655,63.70261962484683,38.18119306197498,8.23974594455973,37.38822040898723,73.96289508612693,40.831825589742955,25.85024288224219,58.90978630096308,14.553987254608195,74.28830359434733,60.717094324156115,CB_3,,15.71,2022.3190400887268,8974.3,103.27,1416.39,580.13,70.34,299.62,2.39,8.19,0.81,28.09,Demo Club Interior,1992-06-01,Demo Portugal,X1,9.201,14.0,0,1,0,0,0.162,32,1,243,86,14.468,1.473,test,0.4546805191327704,26.57,Bajo,X0,0.4546805191327704,0.49,0.0,0.0,train,16.0,2024-05-25,1.0,0.4374,0.2086,0.3132938687970003,0.2086,0.2128,0.1454,0.4053,0.3572,2.0,0.3101,0.0031617267346157594,0.0013,train,13.8382,13.6003,-1.8718,-2.1097,0.8809,0.8657,1.8718,0.1191,Ajustado,europa,12,65,europa,65,True,True,0.0,0.31617267346157596,Ajustado,15-40 M€
900013,izquierdo,184,63,1890000.0,1.5,28,16.0,Francia,media_tabla,43,1126,-252,0.0010724944848169804,0.0,CB,0.919,,,1,0.047,especialista,DEF,,Stopper,,,baja,Player_013,Demo Club Norte,0.373,0.326,0.131,0.048,-0.023,0.436,0.089,0.074,0.597,0.147,1.468,0.108,0.248,1.074,0.181,0.118,0.272,0.354,0.045,46.357,15.97,8.845,1.419,3.878,2.138,0.046,0.345,0.065,2.327,0.216,0.221,0.231,0.173,0.914,1.413,0.223,0.375,0.815,0.919,0.327,0.632,0.27,0.356,4.852,4.451,1.235,0.002,0.704,1.026,0.935,0.967,0.607,39.05494200969235,37.21177793056699,36.43636123892252,55.21308949631624,51.93772263824322,45.52487240646737,45.51349817650927,71.42370234666333,57.12443735363935,66.45940895909345,39.21224677962444,31.63980266247257,CB_1,,1.89,1128.3892647073867,10934.46,111.99,1445.99,225.19,2.83,287.38,7.26,6.95,2.9,28.73,Demo Club Norte,1996-01-07,Demo Marruecos,X1,13.547,14.0,0,2,0,0,0.076,28,1,925,223,11.848,1.298,test,0.46519127941340976,75.08,Bajo,X1,0.46519127941340976,0.49,0.0,0.0,valid,19.0,2024-05-25,0.0,0.2765,0.1163,0.2013487996300611,0.1041,0.141,0.1862,0.1482,0.3115,1.0,0.2003,0.0010724944848169804,0.0004,valid,2.5771,1.4664,0.6871,-0.4236,1.3635,0.7759,0.6871,0.3635,Ajustado,media_tabla,13,43,media_tabla,43,True,False,0.0,0.10724944848169804,Ajustado,1-5 M€
900014,derecho,179,80,2540000.0,5.0,33,56.0,África subsahariana,baja_tabla,40,2231,-474,0.0034962286548039004,0.0,FB,0.905,,,1,0.076,principal_clara,DEF,,Wing Back,,,baja,Player_014,Demo Club Capital,0.893,0.744,0.264,0.177,-0.056,0.374,0.197,0.155,0.662,0.887,1.34,0.208,0.442,1.578,0.625,0.663,0.702,1.441,0.079,36.416,13.42,6.808,6.202,1.126,4.653,0.128,0.369,0.148,5.234,1.122,1.37,1.211,0.824,2.472,4.025,1.143,1.312,1.169,0.832,0.764,1.392,2.115,1.076,4.257,3.674,1.163,0.262,0.437,1.173,0.918,1.106,0.239,58.522018221438884,62.27634232612159,36.09414705028015,31.13636602271842,64.58812899629231,53.32793652095751,38.64102143143783,27.120840007604873,42.023367676481875,53.79312438410133,49.24364983053649,58.31462644358921,FB_1,,2.54,2110.1825509197984,8793.77,98.65,1506.16,410.8,156.28,449.73,6.59,7.68,1.89,31.95,Demo Club Capital,1991-09-11,Demo Francia,X0,8.941,30.0,0,3,1,0,0.101,33,0,413,51,24.835,3.587,test,0.47412504508382297,35.96,Bajo,X1,0.47412504508382297,0.49,0.0,0.0,train,15.0,2024-05-25,0.0,0.2052,0.2489,0.31516730949018407,0.1481,0.2063,0.282,0.2478,0.4186,1.0,0.3117,0.0034962286548039004,0.0014,valid,3.5034,2.5824,0.9634,0.0424,1.3793,1.0167,0.9634,0.3793,Ajustado,baja_tabla,14,40,baja_tabla,40,False,False,0.0,0.34962286548039007,Ajustado,1-5 M€
900015,ambidiestro,177,63,2660000.0,1.5,32,72.0,Sudamérica exportadora,descenso,26,1481,-395,0.0067899482962737855,0.0030577909302469952,CMF,0.92,,,1,0.117,especialista,MID,,Playmaker,,,baja,Player_015,Demo Club Mediterráneo,0.647,0.453,0.271,0.219,-0.069,0.515,0.137,0.102,0.629,0.661,1.982,0.202,1.222,3.233,0.374,0.949,0.756,1.612,0.078,52.843,23.785,9.157,8.417,2.405,5.769,0.109,0.45,0.178,5.673,0.705,0.455,0.845,0.331,1.407,1.604,0.981,1.096,1.388,1.031,1.093,1.715,0.0,0.434,4.734,2.946,0.333,0.158,0.309,0.4,0.65,0.748,1.397,16.978515775362084,58.24231639576222,61.59852143237212,68.70359857584006,73.31552553519703,50.72149260276962,42.771840241868674,69.00911174750901,44.59990263525368,55.378441986166756,71.81974971227336,53.27823963768034,CMF_1,,2.66,1258.7166466489582,10508.06,107.91,1172.21,283.82,167.45,410.61,3.5,6.33,3.28,29.61,Demo Club Mediterráneo,1992-06-19,Demo España,X0,12.098,21.0,1,1,1,0,0.716,32,0,817,241,21.092,2.558,train,0.493057790930247,58.92,Medio,X1,0.493057790930247,0.49,0.0030577909302469952,0.0030577909302469952,valid,16.0,2024-05-25,1.0,0.3214,0.0793,0.2569628740875263,0.1073,0.0797,0.2165,0.1808,0.3468,0.0,0.2502,0.0067899482962737855,0.0046,valid,3.9357,3.1032,1.2757,0.4432,1.4796,1.1666,1.2757,0.4796,Ajustado,descenso,15,26,descenso,26,False,True,0.3057790930246995,0.6789948296273786,Ajustado,1-5 M€
900016,derecho,187,89,34090000.0,4.0,23,51.0,Francia,champions,79,660,283,0.0007969169399796453,0.0,CF,0.996,,,1,0.088,especialista,ATT,,Target Man,,,baja,Player_016,Demo Club Atlántico,1.423,1.324,0.427,0.137,0.104,0.963,0.143,0.178,1.113,1.02,2.986,0.531,0.475,1.834,0.494,0.486,1.156,1.352,0.077,53.065,13.94,5.284,4.91,1.982,3.934,0.074,0.263,0.117,3.983,0.934,0.19,0.502,0.189,0.946,0.83,0.432,0.378,0.168,0.621,0.286,0.315,0.721,0.809,1.731,4.386,0.18,0.344,0.198,0.228,0.066,-0.114,1.448,55.81557908291142,56.482948642750245,67.61279058623991,76.64033563474825,62.91279685600375,21.385703346689915,49.814625977634975,21.35209775516629,48.597742231019254,31.16955024668066,34.3592647353228,30.01240391128394,CF_3,,34.09,629.7912029195469,9795.71,104.1,817.12,601.68,96.69,515.09,3.25,5.74,3.88,29.59,Demo Club Atlántico,2001-03-13,Demo Brasil,X0,3.723,60.0,0,3,0,0,0.366,23,1,723,213,15.504,2.938,train,0.46428015799617894,1.63,Bajo,X1,0.46428015799617894,0.49,0.0,0.0,train,19.0,2024-05-25,0.0,0.072,0.0639,0.12622367896258002,0.0626,0.0673,0.0573,0.1369,0.1809,0.0,0.1254,0.0007969169399796453,0.0003,train,36.4005,40.7837,2.3105,6.6937,1.0678,1.1964,2.3105,0.0678,Ajustado,champions,16,79,champions,79,False,False,0.0,0.07969169399796452,Ajustado,15-40 M€
900017,derecho,196,88,13510000.0,0.5,26,59.0,España,europa,64,1484,-856,0.0033399946453982637,0.03254808146948762,FB,0.933,,,1,0.007,principal_clara,DEF,,Inverted Wing Back,,,baja,Player_017,Demo Club Sur,0.344,0.209,0.23,0.177,-0.013,0.807,0.154,0.146,0.775,0.687,1.49,0.217,0.649,2.118,0.117,0.647,0.229,1.349,0.153,49.856,12.615,7.272,2.306,2.3,4.503,0.09,0.253,0.108,4.702,0.794,0.97,1.246,0.777,2.567,3.083,0.78,1.016,1.217,0.597,0.798,1.467,1.542,1.003,4.679,3.747,0.827,0.205,1.201,0.823,0.902,0.963,0.739,60.9852369472201,39.094445196838414,65.98696478159742,61.38644473165508,17.50637100921118,52.09284112756571,30.708409076486326,47.89923288396647,44.45315964759213,57.73110261126187,60.05175510427028,59.18397912114726,FB_2,,13.51,1409.3930372655109,10073.69,115.61,1363.85,524.47,160.58,484.94,6.97,8.37,1.38,33.27,Demo Club Sur,1998-08-18,Demo Brasil,X1,4.427,7.0,0,4,1,0,0.215,26,0,650,40,14.171,1.126,test,0.5225480814694876,41.59,Medio,X1,0.5225480814694876,0.49,0.03254808146948762,0.03254808146948762,train,25.0,2024-05-25,0.0,0.1334,0.1482,0.26608466907735207,0.1277,0.1531,0.1018,0.1863,0.4262,0.0,0.2627,0.0033399946453982637,0.0209,valid,12.5421,12.3438,-0.9679,-1.1662,0.9284,0.9137,0.9679,0.0716,Ajustado,europa,17,64,europa,64,True,False,3.254808146948762,0.3339994645398264,Ajustado,5-15 M€
900018,derecho,191,85,8320000.0,2.0,29,12.0,Norte de África,media_tabla,51,772,-546,0.00289200724135801,0.013798743016916859,CMF,0.938,AMF,0.277,2,0.54,polivalente,MID,MID,Box-to-box Midfielder,Second Striker,AMF,media,Player_018,Demo Club Interior,0.821,0.665,0.107,0.148,-0.008,0.703,0.052,0.048,0.631,0.62,2.052,0.099,0.939,2.269,1.217,1.154,0.722,1.594,0.071,46.126,22.275,9.591,10.905,1.973,6.014,0.13,0.483,0.204,6.201,0.925,1.318,1.282,0.858,1.22,2.243,0.702,1.448,1.623,1.539,0.909,1.339,0.0,0.044,4.982,3.364,0.825,0.277,0.844,0.304,0.828,0.392,0.331,34.709930558366565,36.639944975249165,70.62567827093775,43.97928573321951,79.39893343412002,31.899010589397164,60.53549885293724,58.811998285492926,48.95393788084739,44.93203185381333,67.84517380152722,38.7819665057026,CMF_3,AMF_2,8.32,615.0206206626596,9720.41,105.09,1145.16,450.52,135.01,494.29,4.12,6.68,0.62,28.55,Demo Club Interior,1995-10-26,Demo Brasil,X1,17.937,30.0,1,4,0,0,0.701,29,1,86,133,44.711,3.069,test,0.5037987430169169,77.19,Medio,X1,0.5037987430169169,0.49,0.013798743016916859,0.013798743016916859,test,23.0,2024-05-25,1.0,0.1036,0.0423,0.17954088927055398,0.0934,0.1788,0.1413,0.1346,0.3022,0.0,0.1766,0.00289200724135801,0.0094,train,6.1699,5.7295,-2.1501,-2.5905,0.7416,0.6886,2.1501,0.2584,Potencialmente sobrevalorado,media_tabla,18,51,media_tabla,51,True,True,1.379874301691686,0.289200724135801,Sobrevalorado por mercado,5-15 M€
900019,izquierdo,181,72,13480000.0,4.0,29,32.0,Sudamérica exportadora,baja_tabla,39,1537,640,0.0018198290597790437,0.0,WF,0.924,,,1,0.03,principal_clara,ATT,,Inside Forward,,,baja,Player_019,Demo Club Norte,1.325,1.207,0.347,0.245,0.093,0.794,0.128,0.162,1.108,0.879,2.715,0.44,0.58,2.847,0.773,1.468,1.358,1.533,0.257,56.011,19.634,6.895,13.746,5.795,8.537,0.152,0.351,0.175,8.679,1.247,0.991,1.499,1.269,2.836,5.399,0.962,1.236,0.613,0.766,0.463,2.399,1.353,1.559,3.155,1.823,0.833,0.124,0.245,0.415,0.264,0.272,1.12,43.032924714679844,58.63362031915288,42.82655284775767,75.52418182182481,38.30834781135896,38.241765816642804,81.26544495907409,73.50689649730904,39.06359374587591,65.5758845884792,46.0522572940215,40.74452311175372,WF_1,,13.48,1594.0063505257185,9721.74,103.68,1173.46,628.82,208.54,865.07,5.67,11.46,2.06,31.87,Demo Club Norte,1995-09-01,Demo Argentina,X1,5.586,60.0,0,4,0,0,0.106,29,0,75,45,30.186,2.497,train,0.46148833882566487,35.91,Bajo,X1,0.46148833882566487,0.49,0.0,0.0,train,28.0,2024-05-25,1.0,0.1419,0.1597,0.200866158825991,0.1044,0.1588,0.1368,0.2256,0.2493,0.0,0.199,0.0018198290597790437,0.0007,valid,11.8233,11.484,-1.6567,-1.996,0.8771,0.8519,1.6567,0.1229,Ajustado,baja_tabla,19,39,baja_tabla,39,True,True,0.0,0.18198290597790437,Ajustado,5-15 M€
900020,ambidiestro,180,70,25250000.0,1.0,24,21.0,Sudamérica exportadora,descenso,30,3168,-174,0.005789985557470286,0.0,FB,0.925,DMF,0.267,2,0.338,polivalente,DEF,MID,Full Back,Ball Winning Midfielder,DMF,media,Player_020,Demo Club Capital,0.513,0.592,0.149,0.185,-0.038,0.65,0.123,0.091,0.558,0.405,1.215,0.111,0.181,2.191,0.482,0.552,0.383,0.797,0.068,47.894,14.221,8.693,3.744,2.204,6.474,0.135,0.297,0.113,6.851,0.77,0.476,1.216,0.645,1.754,1.851,0.865,1.123,0.764,0.747,0.484,1.801,1.706,1.585,6.003,4.517,1.045,0.257,1.13,1.245,1.295,1.013,1.244,31.846254766701925,29.972945603681037,38.157799576045306,34.530483158896686,44.05259542882165,48.81700228865276,55.167066353255876,28.879798617430804,49.162773635678754,50.42234600865553,64.9435410583774,39.934915718012654,FB_3,DMF_2,25.25,3289.0572459346454,9559.57,122.4,1183.17,394.71,73.48,792.83,5.93,6.84,1.69,30.02,Demo Club Capital,2000-01-20,Demo Uruguay,X1,6.252,60.0,0,1,0,0,0.889,24,0,533,131,26.315,3.623,test,0.4462494572371653,51.32,Bajo,X0,0.4462494572371653,0.49,0.0,0.0,valid,17.0,2024-05-25,0.0,0.4837,0.1402,0.4243267702695404,0.2581,0.1442,0.2282,0.5114,0.5353,2.0,0.4185,0.005789985557470286,0.0023,train,25.1792,27.2641,-0.0708,2.0141,0.9972,1.0798,0.0708,0.0028,Ajustado,descenso,20,30,descenso,30,True,False,0.0,0.5789985557470286,Ajustado,15-40 M€
900021,izquierdo,196,68,2460000.0,2.0,31,29.0,Sudamérica exportadora,champions,83,2205,1020,0.0037946468046305905,0.0,CB,0.857,,,1,0.136,principal_clara,DEF,,Ball Playing Defender,,,baja,Player_021,Demo Club Mediterráneo,-0.246,-0.001,0.048,0.034,-0.008,0.354,0.053,0.044,0.408,0.0,0.903,0.04,0.048,1.28,0.693,0.262,0.147,0.0,0.024,52.773,15.642,6.292,0.0,0.684,1.895,0.036,0.296,0.057,1.872,0.421,0.393,0.395,0.262,0.965,1.784,0.0,0.135,0.854,0.386,0.223,1.051,0.193,0.0,8.071,4.502,1.083,0.122,1.444,0.77,1.286,1.028,0.231,39.972607692775895,51.177241690489886,17.35609330300246,20.49273980332613,29.14125870054025,50.99576483491265,47.721400710526545,32.46346272667447,55.28268824768996,70.69516222310642,42.657161054949306,61.944472854006264,CB_2,,2.46,2092.830799686973,8704.22,96.89,1224.61,457.6,99.87,623.49,4.23,12.43,1.51,28.06,Demo Club Mediterráneo,1993-07-20,Demo España,X0,20.708,60.0,0,3,0,0,0.392,31,1,488,59,43.301,2.667,train,0.48799007103577635,62.01,Medio,X1,0.48799007103577635,0.49,0.0,0.0,train,32.0,2024-05-25,0.0,0.2927,0.0902,0.3311827018991805,0.1682,0.1815,0.2168,0.362,0.398,1.0,0.3274,0.0037946468046305905,0.0015,train,3.9039,3.0649,1.4439,0.6049,1.587,1.2459,1.4439,0.587,Ajustado,champions,21,83,champions,83,False,False,0.0,0.37946468046305903,Ajustado,1-5 M€
900022,ambidiestro,191,66,1390000.0,1.0,30,40.0,Francia,europa,59,788,-748,0.0011197961629595419,0.02575554146516834,FB,0.944,,,1,0.045,principal_clara,DEF,,Inverted Wing Back,,,baja,Player_022,Demo Club Atlántico,0.767,0.414,0.143,0.093,0.015,0.508,0.084,0.093,0.819,0.963,1.704,0.158,0.737,0.872,0.334,0.401,0.307,0.859,0.048,43.944,12.996,7.886,5.779,1.167,5.018,0.114,0.296,0.123,5.311,1.269,0.567,0.663,0.626,2.035,3.582,0.945,1.0,0.849,0.784,0.6,0.747,1.547,1.701,4.539,3.106,1.494,0.289,0.559,0.54,1.078,1.202,1.341,62.49036567106242,35.48079759764102,40.50549755478979,89.98972136813504,34.57500772758228,45.25938489640319,48.448305214101865,48.09978992285527,51.04157826573028,35.72772947682091,69.92239824289105,50.95004078917788,FB_2,,1.39,657.7573442133364,8230.39,117.33,1182.09,288.34,120.58,534.18,5.6,8.76,2.21,29.16,Demo Club Atlántico,1994-10-21,Demo España,X0,10.752,21.0,0,1,0,0,0.66,30,0,372,34,10.756,3.76,train,0.5157555414651683,39.22,Medio,X1,0.5157555414651683,0.49,0.02575554146516834,0.02575554146516834,train,18.0,2024-05-25,0.0,0.1915,0.1114,0.15095218400948643,0.0792,0.1463,0.0755,0.1703,0.2134,0.0,0.1498,0.0011197961629595419,0.0159,train,2.3876,1.2381,0.9976,-0.1519,1.7177,0.8907,0.9976,0.7177,Ajustado,europa,22,59,europa,59,False,False,2.575554146516834,0.11197961629595418,Ajustado,1-5 M€
900023,ambidiestro,170,73,2690000.0,3.0,28,52.0,Europa resto,media_tabla,49,1620,570,0.002059820070215726,0.0,AMF,0.929,,,1,0.049,principal_clara,MID,,Advanced Playmaker,,,baja,Player_023,Demo Club Sur,1.525,0.922,0.2,0.197,-0.048,0.934,0.076,0.058,0.608,1.007,2.622,0.152,1.013,2.558,1.14,1.065,0.917,2.119,0.132,58.604,21.927,10.646,10.014,6.05,4.202,0.072,0.374,0.188,4.695,0.903,0.827,0.891,0.337,2.807,2.723,0.711,1.086,0.9,1.401,0.985,1.189,0.0,0.0,1.875,2.307,0.688,0.276,0.248,0.353,0.242,0.447,0.914,40.305442244066185,43.004024022136164,73.62282317055158,56.91523551773467,34.88709198795318,31.88122311518069,48.776327908477356,80.97327167510659,65.7245873567276,54.89028499568727,50.036180918650956,57.99402297126848,AMF_1,,2.69,1464.537243511177,10108.93,105.69,1198.89,403.09,75.86,421.4,2.1,4.56,1.48,25.81,Demo Club Sur,1996-04-13,Demo España,X1,3.892,21.0,0,2,0,0,0.288,28,1,754,112,13.515,2.137,train,0.42793091745010486,16.71,Bajo,X0,0.42793091745010486,0.49,0.0,0.0,train,15.0,2024-05-25,0.0,0.2059,0.1144,0.27601587107848813,0.1155,0.2527,0.103,0.2238,0.3393,0.0,0.274,0.002059820070215726,0.0008,valid,4.0051,3.1869,1.3151,0.4969,1.4889,1.1847,1.3151,0.4889,Ajustado,media_tabla,23,49,media_tabla,49,True,False,0.0,0.2059820070215726,Ajustado,1-5 M€
900024,derecho,168,67,1250000.0,5.0,26,36.0,Norte de África,baja_tabla,39,2477,576,0.001675768197273318,0.04286170313424942,FB,0.988,,,1,0.123,principal_clara,DEF,,Full Back,,,baja,Player_024,Demo Club Interior,0.735,0.519,0.223,0.163,-0.042,0.734,0.117,0.095,0.663,0.418,1.903,0.181,0.738,0.726,0.262,0.492,0.358,0.972,0.13,42.979,15.016,8.264,3.515,1.711,6.634,0.154,0.349,0.126,7.528,1.046,0.353,1.195,1.32,2.178,3.756,0.382,1.145,0.489,0.742,0.614,1.521,1.336,1.106,5.333,3.964,1.236,0.332,1.232,0.923,0.969,1.135,1.182,37.40887030961992,30.53509893509132,23.562258606826543,70.05271401967536,44.331740278551706,58.668678199932586,39.6750686601451,46.63586433143812,25.247369270927486,51.21790867608905,49.36728691587305,54.85046242985426,FB_3,,1.25,2192.9351571014154,9773.89,118.94,1272.72,431.2,186.07,791.47,8.41,6.33,1.22,31.63,Demo Club Interior,1998-02-04,Demo Senegal,X0,8.408,45.0,0,1,0,0,0.856,26,1,1062,202,31.223,1.259,test,0.5328617031342494,33.17,Medio,X1,0.5328617031342494,0.49,0.04286170313424942,0.04286170313424942,valid,23.0,2024-05-25,0.0,0.4292,0.1741,0.3099150411041565,0.1451,0.1484,0.1687,0.2989,0.4094,0.0,0.3082,0.001675768197273318,0.0264,train,2.8603,1.8076,1.6103,0.5576,2.2882,1.4461,1.6103,1.2882,Ajustado,baja_tabla,24,39,baja_tabla,39,False,False,4.286170313424941,0.1675768197273318,Ajustado,1-5 M€
900025,izquierdo,192,77,1570000.0,2.0,30,46.0,Norte de África,descenso,29,909,-323,0.00226823897099221,0.0,CF,0.972,,,1,0.042,especialista,ATT,,Target Man,,,baja,Player_025,Demo Club Norte,1.332,1.229,0.379,0.167,-0.084,1.889,0.1,0.078,0.688,0.956,3.779,0.295,0.775,2.452,0.756,0.607,1.379,1.419,0.058,34.466,12.342,6.245,7.447,1.875,5.124,0.149,0.358,0.18,5.617,0.528,0.399,0.241,0.65,0.693,0.557,0.328,0.382,0.476,0.865,0.771,0.424,0.112,0.053,1.76,5.81,0.401,0.103,0.285,0.103,0.704,0.338,0.228,46.283959948243286,64.36150395973822,43.26985109689632,47.87909847669528,12.60950112656257,28.789925396748203,35.728307381064525,50.96331011695927,35.16494528638534,38.74389434790555,48.16520810584132,31.396604800962187,CF_3,,1.57,859.5357659583944,9878.25,123.67,1525.41,734.31,279.07,625.14,4.91,7.87,2.46,30.0,Demo Club Norte,1994-10-21,Demo Francia,X1,2.102,30.0,1,3,0,0,0.317,30,1,973,73,3.873,1.337,test,0.397210763193669,71.61,Bajo,X0,0.397210763193669,0.49,0.0,0.0,valid,22.0,2024-05-25,0.0,0.2132,0.0451,0.18411290513919837,0.1049,0.1381,0.1252,0.2106,0.3064,2.0,0.1818,0.00226823897099221,0.0009,train,2.9476,1.9128,1.3776,0.3428,1.8775,1.2183,1.3776,0.8775,Ajustado,descenso,25,29,descenso,29,True,False,0.0,0.226823897099221,Ajustado,1-5 M€
900026,derecho,196,70,9830000.0,3.0,20,20.0,Portugal,champions,78,1496,1146,0.000738850262250556,0.0003629410178572767,CB,0.759,DMF,0.142,2,0.224,polivalente,DEF,MID,Stopper,Deep Lying Playmaker,DMF,alta,Player_026,Demo Club Capital,0.188,0.084,0.155,0.054,0.04,0.179,0.3,0.378,0.951,0.0,0.516,0.195,0.344,1.748,0.278,0.115,0.113,0.425,0.031,36.204,14.515,8.415,0.993,0.0,2.961,0.082,0.401,0.083,3.009,0.315,0.343,0.447,0.334,0.179,0.303,0.172,0.655,0.739,0.958,0.078,0.383,0.216,0.191,6.616,4.054,1.425,0.063,1.054,0.699,1.365,1.508,0.516,22.417475096433687,32.472041441146374,57.20877480734541,30.17291150526929,65.24227371810643,17.449662758015577,14.306023948756248,42.68922730489471,17.639969043104394,18.044894677887438,33.987751004857934,41.31852223750421,CB_1,DMF_1,9.83,1561.3232704741895,10782.87,115.1,1444.08,455.41,102.85,632.82,5.95,7.85,2.23,29.27,Demo Club Capital,2004-03-19,Demo Portugal,X1,2.407,10.0,0,4,1,0,0.776,20,0,241,195,18.891,1.329,train,0.49036294101785727,97.78,Medio,X1,0.49036294101785727,0.49,0.0003629410178572767,0.0003629410178572767,valid,9.0,2024-05-25,0.0,0.2821,0.1658,0.2213491299664106,0.1036,0.0905,0.1653,0.2625,0.3839,0.0,0.2206,0.000738850262250556,0.0005,valid,14.3385,15.2619,4.5085,5.4319,1.4586,1.5526,4.5085,0.4586,Potencialmente infravalorado,champions,26,78,champions,78,True,False,0.03629410178572767,0.0738850262250556,Infravalorado por mercado,5-15 M€
