player_id,player_name,team,primary_position,primary_role,market_value_mill,pred_iso_mill,pred_raw_mill,ratio_iso,ratio_raw,feature,feature_label,feature_value,feature_value_scaled,shap_value,mean_abs_shap_proxy
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,exceso_riesgo_hist_pos,exceso_riesgo_hist_pos,0.02245900197911721,0.02196567484431607,-0.018809536565579807,0.0300549412681453
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,long_passes_completed90,long_passes_completed90,8.571,0.8955177097481977,0.03888545929012788,0.0286837818078609
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,xg90,xg90,0.319,0.24184988627748297,-0.018664967705855476,0.0281924606304913
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,shot_quality,shot_quality,0.157,0.13569576490924806,-0.022181397493010572,0.0279317597224968
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,deep_progression,deep_progression,0.456,0.3131868131868132,-0.025926383868978803,0.025250183403852
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,verticality,verticality,0.589,0.3706733794839522,0.006983913307185748,0.0249471515617068
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,discipline_penalty,discipline_penalty,0.226,0.18433931484502447,-0.008831814896636658,0.0228441122535582
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,centrality,centrality,1.387,0.5810640971931295,0.001747995296876555,0.0223136582584451
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,exceso_riesgo_lesion_exposicion,exceso_riesgo_lesion_exposicion,0.41803948771251537,0.2948010202359514,-0.0029545693253273785,0.0198785741893048
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,involvement,involvement,0.987,0.4967287367891293,0.007267784991817491,0.0191093004514624
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,deep_passes_completed90,deep_passes_completed90,3.685,0.7865528281750266,0.027909357571934,0.0187730514849171
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,foul_draw_rate,foul_draw_rate,1.055,0.51338199513382,-0.042503867046315015,0.0186094982928719
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,grupo_equipoeuropa,grupo_equipoeuropa,-0.8190313637722861,0.0,-0.06600878421570988,0.0184950714674148
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,goles90,goles90,0.379,0.27483683828861494,-0.012086053051030998,0.0180637864841596
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,def_activity_per_foul,def_activity_per_foul,0.138,0.12126537785588755,-0.042508763736797316,0.0175200882857319
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,finishing_ratio,finishing_ratio,1.027,0.506660088801184,0.02372238442536991,0.017400714583186
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,defensive_duels_won90,defensive_duels_won90,3.377,0.7715330134795522,0.03158221433017354,0.016758719315258
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,Altura,Altura,0.918240844919827,0.4786890276847405,-0.021213792238200507,0.0161468564635808
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,remates90,remates90,2.036,0.6706192358366272,-0.01396774466366285,0.0146920922991492
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,penetration,penetration,1.063,0.5152690256907417,-0.0033359558127022586,0.0145513805492909
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,defensive_impact,defensive_impact,0.774,0.4363021420518602,-0.05488010841158535,0.014539019777044
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,aerial_duels_won90,aerial_duels_won90,2.547,0.718071609811108,0.020476581088945102,0.0136410134638239
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,key_passes90,key_passes90,1.727,0.6332966629996333,0.018643522740762728,0.0130443690146874
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,final_third_passes_completed90,final_third_passes_completed90,12.779,0.9274257928732128,0.0384784557936875,0.0130136522449293
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,expected_offensive_impact,expected_offensive_impact,1.147,0.5342338146250581,0.008880364918459453,0.0129748332414524
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,passes_completed90,passes_completed90,42.295,0.9769026446471879,0.03328838903779019,0.0116899333393692
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,pct_posicion_principal,pct_posicion_principal,0.8134915671564275,0.4485775296060462,-0.01919484243405111,0.0116323719055803
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,progressive_passes90,progressive_passes90,4.944,0.8317631224764468,0.012167450478903944,0.0110507271812797
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,goal_conversion,goal_conversion,0.186,0.15682967959527824,-0.014417055680299487,0.0106738867452445
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,progression_index,progression_index,0.921,0.47943779281624155,-0.008754859261622063,0.0088824025530952
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,def_activity,def_activity,0.341,0.2542878448918718,-0.0105167779903583,0.0088574066884194
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,defense_global,defense_global,0.39,0.2805755395683453,-0.01710711236140227,0.0083325004730794
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,clean_defense,clean_defense,0.507,0.3364299933642999,-0.0005086345277249462,0.0080523889332871
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,creativity_index,creativity_index,1.266,0.558693733451015,-0.01000981329571615,0.0077984639652487
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,rank,rank,62.0,0.9841269841269841,0.0043895841475294975,0.0077239320409655
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,crossing_threat,crossing_threat,0.456,0.3131868131868132,-0.0026700862419868207,0.0075613491306793
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,attacking_duels_won90,attacking_duels_won90,2.388,0.704840613931523,0.0007812615907771183,0.0074570394098703
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,progressive_passes_completed90,progressive_passes_completed90,4.698,0.8244998244998245,0.0037424210155853396,0.0071373947131007
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,progression_eff,progression_eff,1.216,0.5487364620938627,-0.004037159065117323,0.0065762920925407
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,assist_involvement,assist_involvement,0.681,0.405116002379536,-0.01625427110493401,0.0060952395180429
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,box_progression,box_progression,0.928,0.4813278008298756,-0.001841122442146432,0.0056922632993293
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,dribbles_completed90,dribbles_completed90,2.545,0.7179125528913963,0.03134836917961547,0.0055272284180331
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,movement_threat,movement_threat,1.117,0.5276334435521965,-0.005087495779531865,0.0053439210702974
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,grupo_equipomedia_tabla,grupo_equipomedia_tabla,1.8691361757118752,0.6514630401772807,0.008388659433024052,0.0051137144890503
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,npg_minus_xg90,npg_minus_xg90,0.06,0.056603773584905655,-0.038927487924541766,0.0048230773725773
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,versatilidad_posicional,versatilidad_posicional,0.313,0.2383853769992384,-0.04342433295569188,0.0048196980968726
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,assist90,assist90,0.106,0.09584086799276671,-0.04927892483569146,0.0045995364215212
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,xa90,xa90,0.157,0.13569576490924806,-0.023026825108515375,0.004422266739162
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,forward_passes_completed90,forward_passes_completed90,24.928,0.9614316568960197,0.008902698174969118,0.0043547080041294
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,Peso,Peso,-0.7741659829970511,0.0,-0.04732571013387407,0.0039192372008779
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,n_posiciones,n_posiciones,2.0,0.6666666666666666,-0.002216282995162678,0.0037839443074616
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,offensive_duel_proxy,offensive_duel_proxy,1.078,0.5187680461982676,0.008206233075207028,0.0037173508149002
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,offensive_impact,offensive_impact,1.036,0.5088408644400786,-0.0017176184299096413,0.0034759836392632
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,final_third_ratio,final_third_ratio,0.26,0.20634920634920637,-0.02480633937038463,0.0032319618187747
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,Pieizquierdo,Pieizquierdo,-0.29616647634206517,0.0,-0.03046030323223228,0.0026719305858597
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,chance_creation,chance_creation,1.737,0.6346364632809646,0.003109766612209042,0.0025065328404929
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,pct_posicion_secundaria,pct_posicion_secundaria,0.5723285791337864,0.3640006209446938,-0.004634425184917272,0.0024002388900415
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,assist_chain90,assist_chain90,3.039,0.7524139638524389,0.006416642382158911,0.0023904857431831
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,box_threat,box_threat,1.17,0.5391705069124424,-0.004308306755008026,0.0021157353897827
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,grupo_equipodescenso,grupo_equipodescenso,0.35851977202070495,0.26390471408997707,-0.002492864008225678,0.0020462561943447
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,linea_secundariaMID,linea_secundariaMID,-0.27620202025019347,0.0,-0.03149944979296012,0.0018217599267504
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,box_presence,box_presence,1.486,0.5977473853580049,0.0012742286155715873,0.0017207556536536
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,crosses_completed90,crosses_completed90,0.103,0.09338168631006347,-0.02087642127394877,0.0016009737624086
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,linea_principalDEF,linea_principalDEF,0.21823151531045298,0.17913796562292927,-0.017633024415656406,0.0008739350706927
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,posicion_principalWF,posicion_principalWF,0.7944994843841898,0.44274155066521775,0.005429606744845019,0.0005878260270631
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,Piederecho,Piederecho,-0.5875336458543308,0.0,-0.0272279719111872,0.0003468074432738
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,Pieambidiestro,Pieambidiestro,-0.34123344728048827,0.0,-0.02247411739851081,0.0
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,grupo_paisArgentina,grupo_paisArgentina,0.4733844252997993,0.3212905044815284,-0.009813728595934877,0.0
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,grupo_paisAsia...Oceanía,grupo_paisAsia...Oceanía,-0.9074044256702927,0.0,-0.03545411019948443,0.0
900001,Player_001,Demo Club Norte,AMF,Advanced Playmaker,16.8,13.8359,13.5975,0.8236,0.8094,grupo_paisBrasil,grupo_paisBrasil,0.11144605908017051,0.10027122609297202,-0.028381895847488636,0.0
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,minutos_2324,minutos_2324,2218.0,0.9995493465525012,0.07354508080313951,0.28246728446351
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,edad,edad,34.0,0.9714285714285714,0.04326292890475136,0.269552892404639
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,puntos_en_1a,puntos_en_1a,63.0,0.984375,0.2225111008382768,0.261493426718808
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,grupo_equipochampions,grupo_equipochampions,1.339559087924298,0.5725690344127109,0.0920958916083375,0.11496763381014
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,contrato,contrato,1.1604885537611627,0.5371417273842461,-0.06409000125638799,0.0800931267577186
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,area_raw,area_raw,0.383,0.2769342010122921,-0.027404172580385133,0.0690299956602945
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,progressive_passing_ratio,progressive_passing_ratio,0.101,0.09173478655767485,-0.11024478190446216,0.0587163092482733
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,variacion_min,variacion_min,0.9511678046067582,0.4874864183188274,0.04819124713889958,0.0398944285150205
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,grupo_paisEspaña,grupo_paisEspaña,0.040471496804011395,0.03889726621856208,0.05080701035409681,0.0393274915157981
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,shots_on_target90,shots_on_target90,0.786,0.4400895856662934,-0.019863592623859387,0.0346446076697715
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,exceso_riesgo_hist_pos,exceso_riesgo_hist_pos,0.0,0.0,-0.014177870889427206,0.0300549412681453
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,long_passes_completed90,long_passes_completed90,12.128,0.9238269347958562,0.004642177255713097,0.0286837818078609
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,xg90,xg90,0.213,0.17559769167353667,-0.004955682155395137,0.0281924606304913
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,shot_quality,shot_quality,0.087,0.08003679852805888,-0.026329306219052554,0.0279317597224968
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,deep_progression,deep_progression,0.37,0.27007299270072993,-0.03979558461221984,0.025250183403852
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,verticality,verticality,0.343,0.25539836187639614,-0.04546757648609785,0.0249471515617068
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,discipline_penalty,discipline_penalty,0.222,0.18166939443535188,-0.00691571448468643,0.0228441122535582
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,centrality,centrality,1.143,0.5333644423705087,0.006044415964755148,0.0223136582584451
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,exceso_riesgo_lesion_exposicion,exceso_riesgo_lesion_exposicion,1.2717720925480174,0.5598149993653628,-0.016172329719801683,0.0198785741893048
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,involvement,involvement,1.395,0.5824634655532359,-0.034212807878493,0.0191093004514624
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,deep_passes_completed90,deep_passes_completed90,2.738,0.7324772605671482,0.011758659538450131,0.0187730514849171
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,foul_draw_rate,foul_draw_rate,1.201,0.5456610631531122,0.009165060485204,0.0186094982928719
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,grupo_equipoeuropa,grupo_equipoeuropa,-0.359693191301243,0.0,-0.04810936338241563,0.0184950714674148
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,goles90,goles90,0.23,0.1869918699186992,-0.02174159167272214,0.0180637864841596
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,def_activity_per_foul,def_activity_per_foul,0.358,0.2636229749631811,-0.03678210547220066,0.0175200882857319
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,finishing_ratio,finishing_ratio,0.875,0.4666666666666667,0.014533369933765028,0.017400714583186
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,defensive_duels_won90,defensive_duels_won90,3.356,0.7704315886134068,-0.011582467513370606,0.016758719315258
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,Altura,Altura,0.5857743825744592,0.3693932686839545,-0.030472478509414383,0.0161468564635808
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,remates90,remates90,2.454,0.7104806022003475,0.015861433400947852,0.0146920922991492
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,penetration,penetration,1.046,0.5112414467253177,-0.0005811816897566519,0.0145513805492909
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,defensive_impact,defensive_impact,0.883,0.4689325544344132,0.043901652936082385,0.014539019777044
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,aerial_duels_won90,aerial_duels_won90,2.031,0.6700758825470142,-0.006717652617826805,0.0136410134638239
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,key_passes90,key_passes90,1.123,0.5289684408855393,0.023038959149478542,0.0130443690146874
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,final_third_passes_completed90,final_third_passes_completed90,10.601,0.9138005344366865,-0.0010395801862726588,0.0130136522449293
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,expected_offensive_impact,expected_offensive_impact,0.795,0.44289693593314766,0.018315184670428336,0.0129748332414524
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,passes_completed90,passes_completed90,56.644,0.9826521407258344,0.025474516866431592,0.0116899333393692
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,pct_posicion_principal,pct_posicion_principal,-1.0190702638987463,0.0,-0.0414597817720852,0.0116323719055803
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,progressive_passes90,progressive_passes90,5.803,0.8530060267529032,-0.011176556009670786,0.0110507271812797
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,goal_conversion,goal_conversion,0.094,0.08592321755027421,-0.01077866670474756,0.0106738867452445
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,progression_index,progression_index,0.92,0.4791666666666667,-0.016415267553755754,0.0088824025530952
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,def_activity,def_activity,0.894,0.4720168954593453,0.0030769530726739,0.0088574066884194
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,defense_global,defense_global,0.745,0.4269340974212034,0.03222343033332628,0.0083325004730794
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,clean_defense,clean_defense,0.321,0.242997728993187,-0.0028705122845766144,0.0080523889332871
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,creativity_index,creativity_index,1.053,0.5129079396005845,-0.024658461235840676,0.0077984639652487
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,rank,rank,23.0,0.9583333333333334,0.022688763115634947,0.0077239320409655
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,crossing_threat,crossing_threat,0.005,0.0049751243781094535,-0.044894293878874114,0.0075613491306793
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,attacking_duels_won90,attacking_duels_won90,1.659,0.623918766453554,0.01720471238813217,0.0074570394098703
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,progressive_passes_completed90,progressive_passes_completed90,5.742,0.8516760605161673,0.00790989698990975,0.0071373947131007
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,progression_eff,progression_eff,0.893,0.4717379820390914,0.0090991021683705,0.0065762920925407
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,assist_involvement,assist_involvement,0.738,0.42462600690448793,-0.014480349891459677,0.0060952395180429
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,box_progression,box_progression,1.027,0.506660088801184,-0.00580222588792566,0.0056922632993293
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,dribbles_completed90,dribbles_completed90,1.452,0.5921696574225123,0.008273869221543124,0.0055272284180331
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,movement_threat,movement_threat,0.815,0.4490358126721763,0.001072477368178905,0.0053439210702974
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,grupo_equipomedia_tabla,grupo_equipomedia_tabla,-1.280164837666518,0.0,-0.008047065518660867,0.0051137144890503
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,npg_minus_xg90,npg_minus_xg90,0.017,0.016715830875122913,-0.038463797776487924,0.0048230773725773
900002,Player_002,Demo Club Capital,CMF,Holding Midfielder,6.04,6.4927,6.184,1.075,1.0238,versatilidad_posicional,versatilidad_posicional,0.088,0.08088235294117646,-0.026862479795646085,0.0048196980968726
